User_ID,Skill_Level,Learning_Pace,Career_Goal,Preferred_Medium,Available_Time,Course_Title,Course_Provider,Skill_Taught,Difficulty_Level,Medium,Duration
1454,1,2,Software Architect,Offline,9,Machine Learning for Beginners,Coursera,Machine Learning,3,Offline,29
1455,3,3,Backend Developer,Offline,23,Intro to AI Concepts,edX,Artificial Intelligence,2,Offline,31
1456,1,1,Machine Learning,Offline,12,SQL Bootcamp,Udemy,SQL,2,Offline,22
1457,1,2,Full Stack Developer,Offline,9,DevOps Bootcamp,Coursera,DevOps,2,Offline,7
1458,3,1,Data Scientist,Offline,15,Intro to AI Concepts,Coursera,Artificial Intelligence,2,Offline,13
1459,1,1,Full Stack Developer,Offline,24,Machine Learning for Beginners,Udemy,Machine Learning,2,Offline,15
1460,3,2,Backend Developer,Offline,23,System Design Advanced,edX,System Design,2,Offline,9
1461,2,3,Machine Learning,Online,13,Intro to AI Concepts,edX,Artificial Intelligence,2,Online,18
1462,2,1,DevOps Specialist,Online,12,DevOps Bootcamp,Coursera,DevOps,1,Online,22
1463,2,3,Software Architect,Online,23,AWS Foundations,edX,Cloud Computing,3,Online,13
1464,3,3,Frontend Developer,Online,23,JavaScript Essentials,edX,JavaScript,3,Online,15
1465,2,2,Backend Developer,Online,30,System Design Advanced,edX,System Design,3,Online,21
1466,2,3,Machine Learning,Online,19,System Design Advanced,Coursera,System Design,2,Online,39
1467,3,3,AI Researcher,Online,8,SQL Bootcamp,Udemy,SQL,2,Online,40
1468,2,2,Frontend Developer,Online,22,JavaScript Essentials,Coursera,JavaScript,3,Online,6
1469,3,3,Full Stack Developer,Online,17,JavaScript Essentials,Udemy,JavaScript,2,Online,36
1470,3,1,Cloud Engineer,Online,17,JavaScript Essentials,Udemy,JavaScript,1,Online,29
1471,3,2,Full Stack Developer,Online,21,System Design Advanced,edX,System Design,2,Online,15
1472,2,1,Cloud Engineer,Offline,26,JavaScript Essentials,edX,JavaScript,3,Offline,30
1473,3,3,Software Architect,Offline,29,DevOps Bootcamp,Udemy,DevOps,3,Offline,20
1474,2,2,Full Stack Developer,Online,9,Machine Learning for Beginners,Coursera,Machine Learning,1,Online,20
1475,2,1,Machine Learning,Offline,24,Intro to AI Concepts,edX,Artificial Intelligence,3,Offline,22
1476,2,1,Backend Developer,Online,30,AWS Foundations,Coursera,Cloud Computing,1,Online,14
1477,1,2,Full Stack Developer,Online,23,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,27
1478,3,3,Frontend Developer,Online,26,Full Stack Masterclass,Udemy,Full Stack Development,3,Online,34
1479,2,1,Backend Developer,Offline,17,Full Stack Masterclass,Udemy,Full Stack Development,3,Offline,6
1480,2,1,Machine Learning,Online,25,JavaScript Essentials,Udemy,JavaScript,2,Online,11
1481,3,2,Cloud Engineer,Offline,16,DevOps Bootcamp,Udemy,DevOps,2,Offline,16
1482,1,1,Full Stack Developer,Online,14,JavaScript Essentials,edX,JavaScript,2,Online,5
1483,1,1,Software Architect,Offline,12,JavaScript Essentials,edX,JavaScript,3,Offline,37
1484,1,2,Cloud Engineer,Online,16,Deep Learning Advanced,edX,Deep Learning,3,Online,24
1485,2,1,Frontend Developer,Online,7,System Design Advanced,Coursera,System Design,2,Online,10
1486,1,1,Full Stack Developer,Online,30,Full Stack Masterclass,Coursera,Full Stack Development,1,Online,36
1487,3,1,Software Architect,Online,16,Full Stack Masterclass,Udemy,Full Stack Development,1,Online,15
1488,2,1,DevOps Specialist,Online,20,SQL Bootcamp,edX,SQL,1,Online,11
1489,3,3,Full Stack Developer,Online,15,AWS Foundations,Coursera,Cloud Computing,1,Online,33
1490,2,2,Software Architect,Offline,12,JavaScript Essentials,Udemy,JavaScript,2,Offline,27
1491,2,3,Frontend Developer,Online,5,JavaScript Essentials,edX,JavaScript,1,Online,7
1492,1,1,Machine Learning,Online,29,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Online,20
1493,3,2,AI Researcher,Offline,26,Deep Learning Advanced,Udemy,Deep Learning,3,Offline,7
1494,2,2,AI Researcher,Offline,11,Intro to AI Concepts,Coursera,Artificial Intelligence,2,Offline,17
1495,1,2,Frontend Developer,Offline,20,Machine Learning for Beginners,edX,Machine Learning,3,Offline,37
1496,3,2,Full Stack Developer,Online,21,Machine Learning for Beginners,Coursera,Machine Learning,1,Online,34
1497,3,1,Software Architect,Offline,25,DevOps Bootcamp,Coursera,DevOps,2,Offline,11
1498,1,2,Data Scientist,Offline,13,Deep Learning Advanced,Udemy,Deep Learning,3,Offline,18
1499,3,1,Backend Developer,Offline,10,System Design Advanced,Coursera,System Design,2,Offline,35
1500,1,1,Cloud Engineer,Online,29,DevOps Bootcamp,Coursera,DevOps,2,Online,33
1501,1,1,Frontend Developer,Offline,5,AWS Foundations,Udemy,Cloud Computing,3,Offline,5
1502,2,2,DevOps Specialist,Offline,6,JavaScript Essentials,Udemy,JavaScript,2,Offline,28
1503,2,1,Data Scientist,Online,28,AWS Foundations,edX,Cloud Computing,2,Online,21
1504,3,2,AI Researcher,Online,10,System Design Advanced,Coursera,System Design,2,Online,18
1505,1,1,Software Architect,Offline,18,Deep Learning Advanced,edX,Deep Learning,1,Offline,35
1506,3,2,Frontend Developer,Online,26,Deep Learning Advanced,Udemy,Deep Learning,2,Online,18
1507,1,3,Frontend Developer,Offline,22,Machine Learning for Beginners,Coursera,Machine Learning,2,Offline,17
1508,1,3,Machine Learning,Offline,21,Full Stack Masterclass,Coursera,Full Stack Development,3,Offline,28
1509,3,1,Full Stack Developer,Online,19,Machine Learning for Beginners,edX,Machine Learning,2,Online,23
1510,2,1,Machine Learning,Online,12,Deep Learning Advanced,edX,Deep Learning,2,Online,21
1511,3,2,Software Architect,Online,16,SQL Bootcamp,Udemy,SQL,1,Online,16
1512,2,2,Cloud Engineer,Offline,12,SQL Bootcamp,Udemy,SQL,2,Offline,9
1513,1,1,Data Scientist,Online,8,Deep Learning Advanced,Coursera,Deep Learning,2,Online,24
1514,3,1,Frontend Developer,Offline,26,DevOps Bootcamp,Coursera,DevOps,3,Offline,26
1515,2,1,Data Scientist,Offline,6,Machine Learning for Beginners,Coursera,Machine Learning,1,Offline,31
1516,2,2,Data Scientist,Online,20,AWS Foundations,edX,Cloud Computing,3,Online,34
1517,1,1,DevOps Specialist,Offline,28,System Design Advanced,edX,System Design,3,Offline,26
1518,2,2,Full Stack Developer,Offline,30,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Offline,11
1519,2,2,Data Scientist,Offline,7,JavaScript Essentials,Coursera,JavaScript,1,Offline,11
1520,2,3,DevOps Specialist,Offline,28,JavaScript Essentials,edX,JavaScript,2,Offline,14
1521,3,1,Cloud Engineer,Online,16,System Design Advanced,Udemy,System Design,1,Online,6
1522,2,2,Software Architect,Offline,26,Full Stack Masterclass,edX,Full Stack Development,2,Offline,30
1523,1,3,Data Scientist,Online,20,Full Stack Masterclass,edX,Full Stack Development,2,Online,17
1524,2,2,Machine Learning,Online,21,AWS Foundations,edX,Cloud Computing,1,Online,29
1525,2,1,Data Scientist,Offline,12,System Design Advanced,Udemy,System Design,3,Offline,5
1526,2,3,Data Scientist,Offline,28,System Design Advanced,Udemy,System Design,3,Offline,8
1527,2,1,Backend Developer,Offline,29,DevOps Bootcamp,Udemy,DevOps,3,Offline,18
1528,2,1,Cloud Engineer,Offline,5,Full Stack Masterclass,Udemy,Full Stack Development,3,Offline,12
1529,1,2,AI Researcher,Offline,17,SQL Bootcamp,edX,SQL,1,Offline,31
1530,2,2,Data Scientist,Online,13,Full Stack Masterclass,Coursera,Full Stack Development,2,Online,25
1531,2,3,Data Scientist,Offline,8,Machine Learning for Beginners,Coursera,Machine Learning,3,Offline,31
1532,3,1,AI Researcher,Offline,11,Machine Learning for Beginners,Udemy,Machine Learning,3,Offline,17
1533,3,2,DevOps Specialist,Offline,19,Intro to AI Concepts,edX,Artificial Intelligence,3,Offline,21
1534,3,2,Machine Learning,Online,10,DevOps Bootcamp,edX,DevOps,3,Online,19
1535,2,3,Data Scientist,Offline,13,System Design Advanced,Udemy,System Design,2,Offline,21
1536,1,3,Data Scientist,Offline,16,DevOps Bootcamp,Udemy,DevOps,1,Offline,8
1537,1,3,AI Researcher,Online,14,Machine Learning for Beginners,Coursera,Machine Learning,3,Online,13
1538,1,2,AI Researcher,Offline,19,Intro to AI Concepts,edX,Artificial Intelligence,1,Offline,31
1539,1,1,DevOps Specialist,Online,17,Machine Learning for Beginners,Coursera,Machine Learning,2,Online,30
1540,2,3,Backend Developer,Offline,29,AWS Foundations,Coursera,Cloud Computing,3,Offline,40
1541,1,1,Full Stack Developer,Offline,9,Deep Learning Advanced,Coursera,Deep Learning,3,Offline,27
1542,3,2,Software Architect,Online,18,Deep Learning Advanced,edX,Deep Learning,2,Online,38
1543,3,3,Cloud Engineer,Offline,16,DevOps Bootcamp,Udemy,DevOps,2,Offline,7
1544,2,2,Full Stack Developer,Online,5,SQL Bootcamp,Coursera,SQL,2,Online,24
1545,2,3,Software Architect,Offline,28,Full Stack Masterclass,Udemy,Full Stack Development,1,Offline,19
1546,1,1,Cloud Engineer,Offline,29,Full Stack Masterclass,Udemy,Full Stack Development,3,Offline,39
1547,3,2,Frontend Developer,Offline,15,AWS Foundations,Coursera,Cloud Computing,1,Offline,29
1548,1,2,Machine Learning,Offline,14,System Design Advanced,Udemy,System Design,2,Offline,23
1549,2,1,Data Scientist,Online,15,JavaScript Essentials,Coursera,JavaScript,3,Online,10
1550,2,2,Data Scientist,Online,13,Intro to AI Concepts,Coursera,Artificial Intelligence,1,Online,18
1551,2,3,Backend Developer,Online,17,Deep Learning Advanced,Udemy,Deep Learning,1,Online,35
1552,1,2,Software Architect,Online,26,DevOps Bootcamp,Coursera,DevOps,3,Online,16
1553,2,2,Backend Developer,Online,22,Intro to AI Concepts,Udemy,Artificial Intelligence,1,Online,26
1554,3,2,Cloud Engineer,Online,27,SQL Bootcamp,edX,SQL,1,Online,39
1555,1,2,DevOps Specialist,Online,21,Deep Learning Advanced,edX,Deep Learning,1,Online,19
1556,1,3,Cloud Engineer,Online,11,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,15
1557,1,1,Full Stack Developer,Online,26,Machine Learning for Beginners,Udemy,Machine Learning,3,Online,7
1558,1,3,Machine Learning,Offline,29,DevOps Bootcamp,edX,DevOps,1,Offline,19
1559,3,1,Cloud Engineer,Online,7,SQL Bootcamp,Udemy,SQL,3,Online,29
1560,1,1,Cloud Engineer,Online,24,SQL Bootcamp,edX,SQL,1,Online,35
1561,2,1,Machine Learning,Online,9,Intro to AI Concepts,Coursera,Artificial Intelligence,2,Online,37
1562,3,3,Backend Developer,Online,9,AWS Foundations,Coursera,Cloud Computing,1,Online,12
1563,2,2,Software Architect,Online,21,JavaScript Essentials,Udemy,JavaScript,3,Online,35
1564,2,1,DevOps Specialist,Online,12,JavaScript Essentials,edX,JavaScript,2,Online,33
1565,3,2,Software Architect,Online,16,JavaScript Essentials,edX,JavaScript,3,Online,39
1566,2,1,Software Architect,Online,24,Machine Learning for Beginners,edX,Machine Learning,2,Online,34
1567,2,1,Software Architect,Offline,30,AWS Foundations,Udemy,Cloud Computing,2,Offline,7
1568,3,1,Machine Learning,Online,21,Machine Learning for Beginners,Coursera,Machine Learning,3,Online,31
1569,3,2,Full Stack Developer,Online,6,JavaScript Essentials,Coursera,JavaScript,3,Online,38
1570,2,1,Frontend Developer,Offline,7,JavaScript Essentials,Coursera,JavaScript,3,Offline,12
1571,2,1,AI Researcher,Online,22,DevOps Bootcamp,Coursera,DevOps,1,Online,27
1572,2,2,Machine Learning,Online,8,Machine Learning for Beginners,Udemy,Machine Learning,3,Online,29
1573,1,3,Software Architect,Offline,15,Full Stack Masterclass,Coursera,Full Stack Development,3,Offline,15
1574,1,1,Frontend Developer,Offline,23,Machine Learning for Beginners,Udemy,Machine Learning,1,Offline,6
1575,2,3,Full Stack Developer,Online,21,JavaScript Essentials,Coursera,JavaScript,2,Online,38
1576,1,2,Software Architect,Offline,7,Full Stack Masterclass,edX,Full Stack Development,2,Offline,22
1577,3,3,Frontend Developer,Offline,6,SQL Bootcamp,Udemy,SQL,1,Offline,7
1578,1,1,Data Scientist,Offline,12,SQL Bootcamp,Coursera,SQL,2,Offline,12
1579,2,3,Cloud Engineer,Online,18,Deep Learning Advanced,edX,Deep Learning,2,Online,14
1580,2,3,Full Stack Developer,Offline,5,Machine Learning for Beginners,Udemy,Machine Learning,1,Offline,36
1581,3,2,Full Stack Developer,Online,15,Deep Learning Advanced,Udemy,Deep Learning,1,Online,26
1582,2,2,Machine Learning,Online,14,AWS Foundations,Udemy,Cloud Computing,3,Online,28
1583,1,1,Software Architect,Offline,13,Machine Learning for Beginners,edX,Machine Learning,2,Offline,39
1584,3,3,Data Scientist,Online,5,DevOps Bootcamp,Coursera,DevOps,1,Online,33
1585,1,2,Data Scientist,Offline,29,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Offline,39
1586,3,2,DevOps Specialist,Online,6,System Design Advanced,Coursera,System Design,2,Online,24
1587,3,1,Cloud Engineer,Online,30,Full Stack Masterclass,Coursera,Full Stack Development,2,Online,27
1588,1,3,DevOps Specialist,Online,5,System Design Advanced,Coursera,System Design,1,Online,7
1589,2,2,Frontend Developer,Offline,7,Machine Learning for Beginners,Udemy,Machine Learning,1,Offline,25
1590,3,1,Software Architect,Offline,17,JavaScript Essentials,edX,JavaScript,2,Offline,38
1591,1,3,Backend Developer,Offline,26,Intro to AI Concepts,edX,Artificial Intelligence,3,Offline,23
1592,3,2,Cloud Engineer,Online,27,System Design Advanced,Udemy,System Design,2,Online,33
1593,2,2,Frontend Developer,Online,26,JavaScript Essentials,Coursera,JavaScript,1,Online,40
1594,3,2,AI Researcher,Offline,27,Full Stack Masterclass,edX,Full Stack Development,1,Offline,10
1595,1,2,Frontend Developer,Offline,11,JavaScript Essentials,edX,JavaScript,1,Offline,27
1596,2,2,DevOps Specialist,Online,10,AWS Foundations,Udemy,Cloud Computing,2,Online,31
1597,1,1,Data Scientist,Offline,29,Full Stack Masterclass,Coursera,Full Stack Development,3,Offline,14
1598,1,2,DevOps Specialist,Offline,14,Full Stack Masterclass,edX,Full Stack Development,3,Offline,12
1599,2,1,Software Architect,Online,26,SQL Bootcamp,Udemy,SQL,2,Online,20
1600,2,1,Cloud Engineer,Offline,15,Full Stack Masterclass,Udemy,Full Stack Development,3,Offline,12
